Course 1,Course 2,Take C1 Only,Take C1 Only Passed,Take Both,Take Both Passed C1,R(C1 only),R(Both),Toxic Or Synergistic
MA  162,GRN 250,5031,4232,61,47,0.841184655,0.770491803,0.070692852
BIO 152,MA  123,9355,7266,483,341,0.776696954,0.706004141,0.070692813
MUS 171,CIS 110,531,418,127,91,0.787193974,0.716535433,0.070658541
GER 103,WRD 110,814,722,49,40,0.886977887,0.816326531,0.070651356
CHE 105,AST 191,23372,16199,98,61,0.693094301,0.62244898,0.070645321
PHY 211,KHP 230,6864,5938,253,201,0.86509324,0.794466403,0.070626837
KHP 110,COM 101,1868,1733,49,42,0.927730193,0.857142857,0.070587336
ECO 202,BIO 102,14097,11371,197,145,0.806625523,0.736040609,0.070584914
MA  109,STA 200,7702,5225,51,31,0.678395222,0.607843137,0.070552085
CIS 112,PHI 120,2259,2178,47,42,0.964143426,0.893617021,0.070526405
MAT 315,MAT 425,104,98,39,34,0.942307692,0.871794872,0.070512821
AMS 320,AMS 341,102,94,47,40,0.921568627,0.85106383,0.070504798
GLY 150,PS  235,2066,1635,43,31,0.791384318,0.720930233,0.070454085
ANT 160,A-S 130,10451,9343,34,28,0.893981437,0.823529412,0.070452025
ENG 104,CLA 101,6660,5826,46,37,0.874774775,0.804347826,0.070426949
BIO 325,CHE 230,2294,2023,122,99,0.881865737,0.81147541,0.070390327
PHY 242,A&S 100,3929,3769,36,32,0.95927717,0.888888889,0.070388281
STA 291,KHP 450,9590,7790,31,23,0.812304484,0.741935484,0.070369
CME 462,CME 556,355,343,48,43,0.966197183,0.895833333,0.07036385
FAM 251,GLY 150,1682,1512,35,29,0.898929845,0.828571429,0.070358417
KHP 110,CIS 110,1417,1311,62,53,0.925194072,0.85483871,0.070355362
BIO 153,MA  123,2224,2085,128,111,0.9375,0.8671875,0.0703125
CHE 105,A-S 280,15983,11312,80,51,0.707751986,0.6375,0.070251986
CIS 110,EGR 199,12584,11170,115,94,0.887635092,0.817391304,0.070243788
PSY 216,PHI 120,3413,2748,166,122,0.805156754,0.734939759,0.070216995
ENG 290,UK  101,355,302,41,32,0.850704225,0.780487805,0.07021642
BIO 101,MA  110,983,899,212,179,0.914547304,0.844339623,0.070207682
GRN 250,WRD 110,3488,3007,370,293,0.862098624,0.791891892,0.070206732
CS  215,PHI 130,2585,2016,31,22,0.779883946,0.709677419,0.070206526
BIO 152,FR  101,9730,7530,54,38,0.77389517,0.703703704,0.070191466
MKT 390,MKT 310,278,269,39,35,0.967625899,0.897435897,0.070190002
CHE 107,GEN 109,14468,9977,134,83,0.689590821,0.619402985,0.070187836
ENG 104,KHP 100,12301,10704,35,28,0.870173157,0.8,0.070173157
CLA 131,HIS 108,14327,13775,92,82,0.961471348,0.891304348,0.070167
ECO 370,ECO 402,472,443,38,33,0.938559322,0.868421053,0.070138269
CHE 111,HIS 108,17191,12718,333,223,0.739805712,0.66966967,0.070136043
CHE 552,CHE 441G,77,67,50,40,0.87012987,0.8,0.07012987
ENG 281,SPA 102,2198,1940,32,26,0.882620564,0.8125,0.070120564
CHE 230,FR  101,8317,6341,52,36,0.762414332,0.692307692,0.07010664
SPA 103,MUC 190,2266,2067,38,32,0.912180053,0.842105263,0.07007479
PSY 223,CHE 109,2821,2625,43,37,0.930521092,0.860465116,0.070055976
PHI 130,HIS 121,1631,1419,35,28,0.870018394,0.8,0.070018394
PGY 206,SOC 101,5036,3846,222,154,0.76370135,0.693693694,0.070007657
MA  109,KHP 119,18202,12589,74,46,0.691627294,0.621621622,0.070005672
STA 291,KHP 445,10515,8561,43,32,0.814170233,0.744186047,0.069984186
ECO 201,FIN 250,10939,9516,80,64,0.869914983,0.8,0.069914983
CHE 236,ACC 201,872,627,57,37,0.719036697,0.649122807,0.06991389
ANT 101,PHI 130,4603,4053,132,107,0.880512709,0.810606061,0.069906648
GEO 162,SOC 101,2376,2086,99,80,0.877946128,0.808080808,0.06986532
MA  137,CIS 110,1881,1260,100,60,0.669856459,0.6,0.069856459
GLY 120,BIO 102,1784,1572,53,43,0.881165919,0.811320755,0.069845165
LA  206,LA  833,54,37,39,24,0.685185185,0.615384615,0.06980057
MA  114,EGR 240,4538,3153,40,25,0.694799471,0.625,0.069799471
SOC 101,KHP 106,18445,15934,34,27,0.863865546,0.794117647,0.069747899
GEO 162,MA  110,2418,2120,57,46,0.876757651,0.807017544,0.069740107
GER 101,WRD 111,1463,1299,55,45,0.887901572,0.818181818,0.069719754
CME 415,CME 404G,731,665,50,42,0.909712722,0.84,0.069712722
ENG 207,BIO 103,1556,1455,52,45,0.935089974,0.865384615,0.069705359
PSY 100,EES 110,13214,10958,104,79,0.829271984,0.759615385,0.0696566
ASC 102,MA  109,987,809,76,57,0.819655522,0.75,0.069655522
SPA 210,MA  109,2018,1865,55,47,0.924182359,0.854545455,0.069636904
WRD 111,CS  100,2356,2171,54,46,0.92147708,0.851851852,0.069625228
ASC 362,ASC 410G,463,412,89,73,0.889848812,0.820224719,0.069624093
ASC 205,BIO 150,331,300,49,41,0.906344411,0.836734694,0.069609717
MUS 300,SOC 101,1271,1119,37,30,0.880409127,0.810810811,0.069598316
GRN 250,PSY 100,3482,3002,376,298,0.862148191,0.792553191,0.069594999
ECO 201,FAM 253,12723,10886,229,180,0.855615814,0.786026201,0.069589613
MUS 203,MUC 151,514,375,50,33,0.729571984,0.66,0.069571984
ENG 207,SOC 101,1571,1468,37,32,0.934436665,0.864864865,0.0695718
BIO 350,SPA 102,2726,2325,60,47,0.852898019,0.783333333,0.069564686
KHP 420G,KHP 547,976,827,63,49,0.847336066,0.777777778,0.069558288
ME  340,ME  205,1596,1308,40,30,0.819548872,0.75,0.069548872
ECO 201,DHN 101,12263,10634,84,67,0.86716138,0.797619048,0.069542332
PHI 130,GLY 120,2912,2523,64,51,0.866414835,0.796875,0.069539835
GLY 130,PS  212,2577,2069,45,33,0.802871556,0.733333333,0.069538223
UK  100,AST 191,1989,1751,74,60,0.88034188,0.810810811,0.06953107
EM  221,CE  106,3298,2423,224,149,0.73468769,0.665178571,0.069509118
ECO 202,ANT 221,10393,8358,49,36,0.804195131,0.734693878,0.069501254
UK  101,UK  120,7975,7538,177,155,0.945203762,0.875706215,0.069497547
CS  485G,CS  275,698,572,92,69,0.819484241,0.75,0.069484241
UK  101,SOC 180,17599,16497,53,46,0.937382806,0.867924528,0.069458278
UK  201,MA  123,1149,1035,83,69,0.90078329,0.831325301,0.069457989
MA  194,GER 101,6413,5002,38,27,0.779978169,0.710526316,0.069451854
PGY 206,ANA 209,4242,3284,1016,716,0.774163131,0.704724409,0.069438721
SOC 101,CPH 201,13883,12010,93,74,0.865086797,0.795698925,0.069387872
GWS 201,GWS 200,2503,2319,35,30,0.926488214,0.857142857,0.069345357
BIO 542,BIO 425,168,150,68,56,0.892857143,0.823529412,0.069327731
STA 200,SOC 350,6142,5416,32,26,0.88179746,0.8125,0.06929746
CHE 197,MA  113,2575,2335,160,134,0.906796117,0.8375,0.069296117
PHI 130,KHP 120,5522,4800,70,56,0.869250272,0.8,0.069250272
ENG 407,ENG 332,301,286,42,37,0.950166113,0.880952381,0.069213732
LIN 211,WRD 203,2851,2492,41,33,0.87407927,0.804878049,0.069201222
BIO 103,GWS 200,15346,12506,118,88,0.814935488,0.745762712,0.069172776
STA 200,ANT 221,3292,2927,50,41,0.889125152,0.82,0.069125152
CS  101,PS  235,4854,4140,37,29,0.852904821,0.783783784,0.069121037
ACC 300,B&E 103,577,385,107,64,0.667244367,0.598130841,0.069113526
CHE 107,CE  211,14378,9915,166,103,0.689595215,0.620481928,0.069113287
CIS 111,EE  280,11344,10684,55,48,0.941819464,0.872727273,0.069092191
MNG 332,CME 330,75,72,55,49,0.96,0.890909091,0.069090909
NFS 301,CLA 131,261,256,34,31,0.980842912,0.911764706,0.069078206
UK  110,HIS 109,2241,1992,111,91,0.888888889,0.81981982,0.069069069
ACC 202,CS  115,11239,9446,35,27,0.840466234,0.771428571,0.069037662
PHY 241,CE  120,4678,4296,73,62,0.918341171,0.849315068,0.069026103
ASC 362,ASC 310,564,498,43,35,0.882978723,0.813953488,0.069025235
GEO 305,GEO 310,204,185,37,31,0.906862745,0.837837838,0.069024907
STA 210,A&S 300,20277,17720,41,33,0.873896533,0.804878049,0.069018484
A-S 380,ANT 160,1410,1217,34,27,0.863120567,0.794117647,0.06900292
PHI 120,PS  240,8280,6495,123,88,0.78442029,0.715447154,0.068973135
MKT 300,GRN 250,9563,8779,53,45,0.918017359,0.849056604,0.068960755
ENG 203,NFS 101,4285,3949,95,81,0.921586931,0.852631579,0.068955352
PGY 206,KHP 577,5219,3973,39,27,0.761256946,0.692307692,0.068949253
LIN 210,ISC 441,1367,1220,34,28,0.892465252,0.823529412,0.068935841
MUS 266,PSY 100,1724,1676,62,56,0.972157773,0.903225806,0.068931966
SPA 102,ANT 101,5402,4600,46,36,0.851536468,0.782608696,0.068927772
EES 160,HIS 108,1079,971,71,59,0.899907322,0.830985915,0.068921406
GLY 130,MA  111,2539,2041,83,61,0.803859787,0.734939759,0.068920028
GER 103,MA  111,1156,1043,72,60,0.902249135,0.833333333,0.068915802
PHY 241,MUC 190,5757,5307,34,29,0.921834289,0.852941176,0.068893112
CHE 195,ME  101,1938,1676,49,39,0.864809082,0.795918367,0.068890714
SPA 201,ECO 410,4732,4341,33,28,0.91737109,0.848484848,0.068886242
AST 191,FAM 253,4930,3883,32,23,0.787626775,0.71875,0.068876775
GRN 250,COM 101,3711,3184,147,116,0.85798976,0.789115646,0.068874114
PHY 151,UK  101,1056,861,71,53,0.815340909,0.746478873,0.068862036
BIO 148,ASC 310,7922,6254,68,49,0.789447109,0.720588235,0.068858874
CHE 105,FR  101,23440,16239,117,73,0.692790102,0.623931624,0.068858478
MA  194,CS  216,6273,4898,184,131,0.780806632,0.711956522,0.06885011
EE  101,CHE 105,902,811,218,181,0.899113082,0.830275229,0.068837853
FIN 423,MKT 330,1802,1691,46,40,0.938401776,0.869565217,0.068836558
ACC 202,HIS 105,10466,8823,31,24,0.843015479,0.774193548,0.06882193
BIO 155,A&S 150,6580,5956,55,46,0.905167173,0.836363636,0.068803537
MA  111,MAS 101,10806,9148,99,77,0.846566722,0.777777778,0.068788944
ECO 202,MAT 350,4010,3251,31,23,0.810723192,0.741935484,0.068787708
FOR 219,FOR 230,47,41,112,90,0.872340426,0.803571429,0.068768997
MKT 300,ASC 310,11377,10428,46,39,0.916586095,0.847826087,0.068760008
MA  111,FR  101,13671,11537,169,131,0.843903153,0.775147929,0.068755224
MA  137,WRD 111,1779,1194,166,100,0.671163575,0.602409639,0.068753936
PSY 459,PSY 533,314,288,33,28,0.917197452,0.848484848,0.068712604
A&S 100,MA  108R,1953,1546,83,60,0.791602663,0.722891566,0.068711096
PSY 216,GER 101,3505,2818,34,25,0.803994294,0.735294118,0.068700176
PSY 100,JOU 101,26859,22269,96,73,0.829107562,0.760416667,0.068690895
ENG 211,STA 210,557,456,52,39,0.818671454,0.75,0.068671454
GLY 220,WRD 110,327,290,44,36,0.886850153,0.818181818,0.068668335
CIS 111,MNG 264,6922,6532,32,28,0.943657902,0.875,0.068657902
A-S 380,WRD 111,685,591,34,27,0.862773723,0.794117647,0.068656076
LA  111,GEN 100,555,509,33,28,0.917117117,0.848484848,0.068632269
PHY 211,KHP 445,6871,5933,234,186,0.863484209,0.794871795,0.068612414
SPA 312,SPA 302,421,378,41,34,0.897862233,0.829268293,0.06859394
CIS 110,CS  115,12601,11194,172,141,0.888342195,0.819767442,0.068574753
STA 200,AST 192,6182,5463,119,97,0.883694597,0.81512605,0.068568547
SPA 102,MA  111,5337,4549,111,87,0.852351508,0.783783784,0.068567725
EE  480,EE  421G,156,126,69,51,0.807692308,0.739130435,0.068561873
ECO 471,ECO 412,631,575,89,75,0.911251981,0.842696629,0.068555352
ECO 201,MAT 237,23060,19726,183,144,0.855420642,0.786885246,0.068535396
CIS 110,PHY 241,12587,11177,144,118,0.887979662,0.819444444,0.068535217
AST 192,PSY 223,3773,2711,60,39,0.718526372,0.65,0.068526372
MGT 301,PHI 334,11336,10202,89,74,0.899964714,0.831460674,0.06850404
MGT 301,MAT 315,13338,12066,177,148,0.904633378,0.836158192,0.068475186
ECO 412,NFS 101,1470,1295,32,26,0.880952381,0.8125,0.068452381
BIO 152,DHN 212,5271,4400,184,141,0.834756213,0.766304348,0.068451865
CHE 231,GEN 100,7390,6776,33,28,0.91691475,0.848484848,0.068429901
GEN 109,MA  109,1001,934,133,115,0.933066933,0.864661654,0.068405279
SPA 101,GEO 130,7154,6047,121,94,0.845261392,0.776859504,0.068401888
CS  101,HIS 108,5361,4564,129,101,0.851333706,0.782945736,0.06838797
GEO 220,ANT 160,728,616,36,28,0.846153846,0.777777778,0.068376068
PSY 215,FAM 390,5333,4531,32,25,0.849615601,0.78125,0.068365601
COM 181,MUS 220,5177,4722,32,27,0.912111261,0.84375,0.068361261
STA 210,COM 325,21491,18754,46,37,0.872644363,0.804347826,0.068296537
STA 200,ENG 207,5798,5097,37,30,0.87909624,0.810810811,0.068285429
MA  138,CHE 231,643,542,71,55,0.842923795,0.774647887,0.068275907
MA  138,CHE 230,643,542,71,55,0.842923795,0.774647887,0.068275907
MA  114,PS  101,7399,5112,106,66,0.690904176,0.622641509,0.068262667
BIO 148,CHE 109,5567,4454,701,513,0.800071852,0.731811698,0.068260154
PS  210,GLY 110,1616,1251,68,48,0.774133663,0.705882353,0.06825131
EDP 202,MUS 371,2237,2134,35,31,0.953956191,0.885714286,0.068241906
PS  101,UK  110,7798,6353,71,53,0.814696076,0.746478873,0.068217203
STA 291,GEN 300,9866,7992,31,23,0.810054733,0.741935484,0.06811925
MUS 100,ME  101,12761,11716,60,51,0.918109866,0.85,0.068109866
AEC 445G,AEC 303,510,462,37,31,0.905882353,0.837837838,0.068044515
CHE 113,WRD 204,8084,6942,43,34,0.8587333,0.790697674,0.068035626
MA  123,EES 110,9519,7134,113,77,0.749448471,0.681415929,0.068032542
CS  115,HIS 108,4004,2732,70,43,0.682317682,0.614285714,0.068031968
ISC 261,WRD 203,964,843,31,25,0.874481328,0.806451613,0.068029715
MAS 355,MAS 590,127,118,36,31,0.929133858,0.861111111,0.068022747
ME  344,ME  321,1172,1026,431,348,0.875426621,0.807424594,0.068002027
FAM 390,NFS 101,296,263,39,32,0.888513514,0.820512821,0.068000693
MA  111,GLY 150,4866,4079,74,57,0.838265516,0.77027027,0.067995246
MA  111,ECO 101,12134,10219,62,48,0.842179001,0.774193548,0.067985453
JOU 302,JOU 497,264,231,57,46,0.875,0.807017544,0.067982456
WRD 110,KHP 110,16259,14408,55,45,0.88615536,0.818181818,0.067973542
KHP 110,UK  101,1858,1727,130,112,0.92949408,0.861538462,0.067955618
MAT 237,FAM 250,111,110,52,48,0.990990991,0.923076923,0.067914068
MAT 114,CIS 110,875,834,61,54,0.953142857,0.885245902,0.067896956
KHP 110,MA  109,1966,1823,64,55,0.927263479,0.859375,0.067888479
MA  113,UKC 180,5323,3443,38,22,0.646815705,0.578947368,0.067868337
LIN 211,COM 482,4366,3789,35,28,0.867842419,0.8,0.067842419
UK  101,A-S 103,27588,25861,46,40,0.937400319,0.869565217,0.067835102
SOC 101,PHY 151,11024,9567,45,36,0.867833817,0.8,0.067833817
A-H 310,ART 191,321,291,31,26,0.906542056,0.838709677,0.067832379
EE  280,AST 191,2267,1684,40,27,0.742831936,0.675,0.067831936
FIN 405,FIN 423,1480,1383,45,39,0.934459459,0.866666667,0.067792793
CHE 113,ANA 109,3325,2685,73,54,0.807518797,0.739726027,0.06779277
MA  202,EDS 517,1613,1418,53,43,0.879107254,0.811320755,0.067786499
ENG 264,STA 291,2042,1772,55,44,0.86777669,0.8,0.06777669
CE  106,STA 381,1775,1548,46,37,0.872112676,0.804347826,0.06776485
ASC 310,GEN 300,731,603,70,53,0.824897401,0.757142857,0.067754544
SOC 101,GEO 135,3540,3051,34,27,0.861864407,0.794117647,0.06774676
COM 101,WRD 203,5689,4415,72,51,0.776059061,0.708333333,0.067725728
STA 210,KHP 100,20912,18262,36,29,0.8732785,0.805555556,0.067722945
DSP 110,HIS 109,890,830,37,32,0.93258427,0.864864865,0.067719405
STA 210,PS  240,11084,9679,36,29,0.873240707,0.805555556,0.067685152
CHE 105,MKT 300,23562,16321,32,20,0.692683134,0.625,0.067683134
ANT 101,A&S 100,4216,3737,171,140,0.886385199,0.81871345,0.067671749
PS  212,MKT 300,1936,1583,48,36,0.817665289,0.75,0.067665289
ANT 160,HIS 104,14033,12643,132,110,0.900947766,0.833333333,0.067614433
BIO 153,CHE 111,2091,1968,261,228,0.941176471,0.873563218,0.067613252
ENG 207,PSY 100,1532,1434,76,66,0.936031332,0.868421053,0.067610279
PHI 100,SOC 339,7635,6481,32,25,0.848853962,0.78125,0.067603962
ACC 418,FIN 410,1389,1149,104,79,0.827213823,0.759615385,0.067598438
GEO 109,HIS 104,2490,2184,42,34,0.877108434,0.80952381,0.067584624
ECO 401,STA 291,1854,1479,126,92,0.797734628,0.73015873,0.067575898
MLS 460,MLS 461,3,3,222,207,1,0.932432432,0.067567568
MLS 460,MLS 420,3,3,222,207,1,0.932432432,0.067567568
CHE 232,PSY 223,5837,4174,122,79,0.71509337,0.647540984,0.067552386
PSY 100,UKC 100,10069,8325,54,41,0.826795114,0.759259259,0.067535854
BIO 380,BIO 350,345,331,37,33,0.95942029,0.891891892,0.067528398
PS  101,AMS 250,10297,8418,56,42,0.817519666,0.75,0.067519666
GLY 150,A&S 100,1498,1183,36,26,0.789719626,0.722222222,0.067497404
SPA 202,PHI 380,4738,4352,47,40,0.918531026,0.85106383,0.067467196
ECO 472,ECO 479,363,306,49,38,0.842975207,0.775510204,0.067465003
STA 296,COM 287,6385,5465,52,41,0.855912294,0.788461538,0.067450756
MA  109,AEC 101,7388,4991,74,45,0.675554954,0.608108108,0.067446846
PHY 213,SPA 101,4787,4426,49,42,0.924587424,0.857142857,0.067444567
SOC 101,AAS 200,12870,11164,35,28,0.867443667,0.8,0.067443667
STA 200,MA  111,6225,5498,76,62,0.883212851,0.815789474,0.067423378
A&S 150,WRD 111,1110,998,101,84,0.899099099,0.831683168,0.067415931
MA  322,ECO 202,4196,3273,87,62,0.780028599,0.712643678,0.067384921
UKC 180,MA  113,1224,1081,38,31,0.883169935,0.815789474,0.067380461
BIO 208,SOC 101,6814,6034,165,135,0.885529792,0.818181818,0.067347973
CHE 101,ENG 104,296,237,45,33,0.800675676,0.733333333,0.067342342
GEO 162,COM 252,2412,2115,63,51,0.876865672,0.80952381,0.067341862
BIO 152,PS  101,9746,7542,92,65,0.773855941,0.706521739,0.067334202
CS  101,MA  109,5167,4411,323,254,0.853686859,0.786377709,0.06730915
COM 281,HIS 108,3267,3118,62,55,0.954392409,0.887096774,0.067295635
CS  101,CHE 104,2802,2399,90,71,0.856174161,0.788888889,0.067285272
PSY 100,SW  124,26816,22227,151,115,0.828870823,0.761589404,0.067281419
CHE 550,CHE 572,152,125,49,37,0.822368421,0.755102041,0.06726638
MUS 170,WRD 110,440,346,89,64,0.786363636,0.719101124,0.067262513
MA  214,ANT 160,5442,3994,54,36,0.733921352,0.666666667,0.067254686
MA  123,A-S 102,18182,13051,83,54,0.717797822,0.65060241,0.067195412
A&S 100,UK  201,7045,5841,63,48,0.829098652,0.761904762,0.06719389
A&S 300,PSY 100,1734,1417,40,30,0.817185698,0.75,0.067185698
PSY 100,ENG 191,10262,8428,61,46,0.821282401,0.754098361,0.06718404
PHI 100,FAM 251,6258,5318,46,36,0.849792266,0.782608696,0.06718357
ECO 201,STA 200,8318,6981,294,227,0.839264246,0.772108844,0.067155403
SOC 339,PS  210,3335,2966,45,37,0.889355322,0.822222222,0.0671331
BIO 208,PSY 100,6836,6052,143,117,0.885313049,0.818181818,0.06713123
GEO 135,WRD 110,257,210,48,36,0.817120623,0.75,0.067120623
CLA 131,GEO 160,14283,13738,133,119,0.96184275,0.894736842,0.067105908
MA  123,NFS 241,9039,6153,88,54,0.680716893,0.613636364,0.06708053
MGT 301,MAT 340,5220,4692,107,89,0.898850575,0.831775701,0.067074874
PGY 206,CHE 103,4703,3569,159,110,0.758877312,0.691823899,0.067053413
CLD 362,CLD 495,297,266,35,29,0.895622896,0.828571429,0.067051467
GEN 100,BIO 103,4171,3825,80,68,0.917046272,0.85,0.067046272
SOC 334,SOC 235,635,605,35,31,0.952755906,0.885714286,0.06704162
PS  101,KHP 106,10439,8529,32,24,0.817032283,0.75,0.067032283
CHE 231,BIO 425,7976,7320,67,57,0.91775326,0.850746269,0.067006991
CHE 230,KHP 190,8317,6343,46,32,0.762654803,0.695652174,0.06700263
PS  230,BIO 103,989,808,32,24,0.816986855,0.75,0.066986855
PS  101,MUS 123,5221,4350,77,59,0.833173722,0.766233766,0.066939955
GEN 100,UK  100,3515,3223,60,51,0.916927454,0.85,0.066927454
MA  109,COM 249,18752,12975,56,35,0.691926195,0.625,0.066926195
GEO 261,ACC 201,2376,2139,48,40,0.900252525,0.833333333,0.066919192
PSY 100,GLY 150,13943,11585,161,123,0.83088288,0.763975155,0.066907725
STA 291,KHP 350,9055,7339,39,29,0.810491441,0.743589744,0.066901698
A-H 105,CIS 110,1051,828,43,31,0.787821123,0.720930233,0.06689089
A&S 300,SPA 102,1742,1423,32,24,0.816877153,0.75,0.066877153
ME  205,WRD 204,1497,1339,58,48,0.894455578,0.827586207,0.066869371
SW  435,SW  430,723,691,36,32,0.955739972,0.888888889,0.066851083
GER 103,PS  101,1192,1073,36,30,0.900167785,0.833333333,0.066834452
B&E 105,CS  101,6095,5126,31,24,0.841017227,0.774193548,0.066823679
CS  115,PSY 100,3920,2680,154,95,0.683673469,0.616883117,0.066790353
CE  211,COM 252,1179,1015,34,27,0.860899067,0.794117647,0.06678142
AMS 101,MA  110,417,379,38,32,0.908872902,0.842105263,0.066767639
ECO 401,PS  360,2739,2129,38,27,0.777290982,0.710526316,0.066764666
A-S 200,PHI 130,3127,2889,49,42,0.923888711,0.857142857,0.066745854
SPA 101,CHE 103,6434,5456,32,25,0.847995026,0.78125,0.066745026
AST 192,BIO 102,3696,2657,69,45,0.718885281,0.652173913,0.066711368
CS  101,HIS 109,5360,4563,130,102,0.85130597,0.784615385,0.066690586
A-H 105,CHE 111,1913,1494,42,30,0.780972295,0.714285714,0.066686581
CHE 108,KHP 573,1065,844,62,45,0.792488263,0.725806452,0.066681811
PHI 130,CHE 104,2870,2479,69,55,0.863763066,0.797101449,0.066661617
BIO 325,CHE 231,2275,2007,141,115,0.882197802,0.815602837,0.066594965
PHI 130,PHI 100,5470,4758,122,98,0.869835466,0.803278689,0.066556778
GER 103,MA  109,1155,1042,73,61,0.902164502,0.835616438,0.066548064
GRN 250,MA  193,3820,3270,38,30,0.856020942,0.789473684,0.066547258
CLA 135,AST 191,4585,3492,223,155,0.761613959,0.695067265,0.066546694
ISC 497,LIN 210,1067,1041,33,30,0.975632615,0.909090909,0.066541706
UK  101,EGR 240,17570,16472,31,27,0.937507114,0.870967742,0.066539372
SOC 305,SOC 302,516,450,36,29,0.872093023,0.805555556,0.066537468
A-E 120,A&S 100,1666,1638,36,33,0.983193277,0.916666667,0.066526611
ASC 101,GEO 160,2681,2221,42,32,0.828422231,0.761904762,0.066517469
GLY 110,FR  103,2219,1841,38,29,0.829652997,0.763157895,0.066495102
